,0,1,2,3,4,5,6,7,8,9,10
18202,3964,2095,925,1605,3129,3077,364,1171,1022.0,3763.0,2045.0
18203,3964,3773,3214,1878,3129,1852,3077,1171,536.0,3073.0,1532.0
18204,3964,333,73,3129,1852,3077,364,1022,3763.0,536.0,1563.0
18205,3433,746,4003,3129,1852,1171,3763,2045,536.0,3175.0,2781.0
18206,2589,376,1695,3129,364,2045,536,571,682.0,1532.0,2472.0
18207,2589,1800,1663,3129,3077,1022,2045,536,816.0,3771.0,3794.0
18208,1929,3773,1663,1194,636,676,3129,1852,364.0,1171.0,1022.0
18209,1193,3290,1663,3129,1852,3077,364,2045,536.0,319.0,2514.0
18210,1574,3773,3214,2890,567,3165,2131,1233,2417.0,2767.0,2547.0
18211,2048,2118,1793,1290,3129,1852,3077,364,1171.0,2045.0,1026.0
18212,3272,1800,1695,3129,3077,364,1171,3763,536.0,2235.0,2514.0
18213,3035,2974,3571,2568,1852,3077,364,1171,1022.0,3763.0,2045.0
18214,416,1515,1663,2525,1852,3077,364,1524,2472.0,1348.0,664.0
18215,2589,2566,73,3731,1852,364,1171,1022,3763.0,2045.0,536.0
18216,1929,3773,1012,1207,3129,3077,1171,1022,3763.0,3496.0,3152.0
18217,1929,3773,1695,125,420,3129,3077,1171,1022.0,3763.0,2045.0
18218,1000,3495,3104,3129,1852,1171,1022,3763,2045.0,536.0,3371.0
18219,1193,1886,1793,2947,1852,3077,1171,2045,3706.0,2781.0,1532.0
18220,1574,3773,73,2685,1938,3665,3003,1233,3944.0,1789.0,1155.0
18221,2657,3233,925,624,3129,1852,3077,1022,4000.0,1060.0,3771.0
18222,2657,3379,1793,1894,1852,3077,364,1171,3763.0,536.0,169.0
18223,3964,1727,73,1789,3129,1852,3077,1171,1022.0,2045.0,536.0
18224,1574,3773,3571,1785,2002,2670,2534,364,1022.0,536.0,2459.0
18225,1574,3773,1793,3419,3292,2947,3129,1852,364.0,1171.0,1022.0
18226,1929,3773,73,3351,1233,1789,552,3077,1022.0,3763.0,211.0
18227,416,376,3214,2662,3129,1852,364,1171,2045.0,536.0,16.0
18228,2048,1800,73,290,1852,3077,364,1171,536.0,2233.0,3027.0
18229,2657,1360,3214,692,3129,1852,3077,364,1171.0,1022.0,3763.0
18230,3433,3773,925,151,1852,3077,364,1171,3763.0,2045.0,3296.0
18231,1929,1330,73,812,3912,1789,1852,3763,2045.0,536.0,2825.0
18232,3433,509,1663,3890,3077,364,1171,1022,2045.0,536.0,549.0
18233,3272,976,1663,3198,1171,1022,3763,1044,3520.0,2472.0,1348.0
18234,2048,1515,1663,3129,1852,3077,364,1171,536.0,1119.0,1532.0
18235,416,1800,1012,1852,364,1171,1022,3763,2045.0,536.0,2628.0
18236,3964,354,1663,65,3077,1171,2045,536,85.0,760.0,1532.0
18237,3964,3533,73,290,3129,1852,3077,364,3763.0,536.0,1764.0
18238,1574,3773,73,1718,2271,1789,3129,1852,3077.0,364.0,3763.0
18239,1929,3773,1793,557,1642,2947,1852,3077,364.0,1171.0,2045.0
18240,3964,1511,1695,995,3129,1852,3077,364,2045.0,2297.0,3202.0
18241,416,1461,1793,685,3077,364,1171,3763,2045.0,269.0,81.0
18242,1929,1330,73,489,287,2070,1789,1852,3077.0,364.0,536.0
18243,3730,3773,3214,3291,3129,1852,3077,1171,1022.0,3763.0,536.0
18244,3964,333,3214,241,3077,1171,1022,3763,2045.0,536.0,1295.0
18245,3730,1330,3571,2534,3129,1852,3077,364,1022.0,2825.0,2660.0
18246,3433,746,1793,1894,3129,3077,364,3763,2045.0,536.0,3027.0
18247,1574,3773,1793,2934,1088,2465,1618,1233,2282.0,2947.0,2211.0
18248,1929,3773,3104,2300,1642,3161,3077,1171,3763.0,1119.0,1532.0
18249,1929,3773,1793,2306,1562,2947,3129,1852,3077.0,364.0,1022.0
18250,1574,3773,73,2685,1938,3665,3003,1233,3944.0,1789.0,1155.0
18251,3964,2974,1695,2954,1852,364,1171,1022,2045.0,3447.0,760.0
18252,1574,3773,3104,770,3416,3084,3913,3129,1852.0,3077.0,364.0
18253,416,1790,1793,3090,3129,1852,3077,364,3763.0,536.0,459.0
18254,2048,3495,3214,3793,3129,1852,3077,1171,2045.0,536.0,1057.0
18255,416,1970,1695,2954,3129,1852,364,1022,3763.0,211.0,3464.0
18256,416,2118,3214,1953,1852,3077,364,1022,2045.0,536.0,549.0
18257,1929,3773,3571,1640,3689,737,1852,3077,364.0,1171.0,1022.0
18258,1193,3796,73,1789,3129,3077,1171,1022,536.0,1927.0,2515.0
18259,2048,1727,3214,983,1852,1022,2045,536,1475.0,404.0,1532.0
18260,1286,2566,73,662,1852,1171,1022,2045,3457.0,1532.0,3771.0
18261,1286,2974,1793,3776,1852,3077,364,1022,3763.0,2045.0,2474.0
18262,1193,746,3214,983,3077,1171,2069,2311,2472.0,1122.0,1313.0
18263,1000,1515,3104,1852,3077,364,3763,2045,4000.0,3125.0,1532.0
18264,3964,3796,3214,1808,1852,3077,1171,1022,3763.0,2045.0,536.0
18265,1286,3773,1663,64,3077,1022,3763,2045,1524.0,2104.0,1532.0
18266,3730,3773,1793,14,3833,3129,1852,1171,1022.0,271.0,1533.0
18267,3433,509,73,2838,1852,364,1022,536,446.0,2624.0,702.0
18268,1286,3568,3214,2083,3129,1852,1171,1022,3763.0,536.0,2606.0
18269,1929,1330,1793,3847,3774,1318,1852,3077,364.0,1171.0,1022.0
18270,416,1227,1695,3129,1852,3077,1022,3763,536.0,3652.0,440.0
18271,1193,3773,1663,1852,3077,364,1022,3763,3821.0,2891.0,2472.0
18272,3964,2974,4003,3026,3129,1852,3077,364,3763.0,536.0,646.0
18273,1929,1330,3571,1325,3508,2070,3596,3129,1852.0,3077.0,364.0
18274,3272,1800,73,3129,1171,3763,536,3779,319.0,2535.0,3123.0
18275,1929,3773,73,3029,861,662,3129,1852,3077.0,364.0,1171.0
18276,416,3568,1663,3129,1852,1171,3763,536,312.0,3444.0,600.0
18277,2657,1500,1695,995,3129,1852,3077,1171,1022.0,3763.0,85.0
18278,3035,224,73,2901,3129,3077,1022,3763,2045.0,536.0,1312.0
18279,1193,1515,73,839,1852,364,1171,1022,2045.0,536.0,3706.0
18280,1286,1227,1793,1852,364,1171,1022,3763,2565.0,386.0,1532.0
18281,1929,3773,3571,18,2291,3596,3129,1852,3077.0,1171.0,1022.0
18282,3964,3773,1793,1290,3077,1171,3763,536,3443.0,2216.0,2472.0
18283,1574,3773,73,3968,1462,3241,3631,1233,2015.0,1789.0,2440.0
18284,1574,3773,3571,1324,232,2534,3129,1852,3077.0,364.0,1171.0
18285,2048,1360,3214,692,3129,1171,1022,3763,2520.0,935.0,1532.0
18286,1574,3773,1793,2934,1088,2465,1618,1233,2282.0,2947.0,2211.0
18287,1286,2974,73,2529,1852,3077,1171,3763,1593.0,3567.0,2535.0
18288,2048,2527,1663,1399,1852,3077,364,1171,1022.0,2045.0,536.0
18289,3964,3773,3104,3629,1245,3129,3077,364,1022.0,2045.0,536.0
18290,1193,327,73,2098,1852,1171,3763,536,205.0,2564.0,1532.0
18291,1574,3773,1793,728,1233,2947,2191,1852,364.0,1171.0,3763.0
18292,3964,333,1695,2954,3077,1022,3763,2045,536.0,3496.0,1854.0
18293,3433,3773,3214,1407,1924,1852,364,3763,2045.0,536.0,301.0
18294,416,2566,1663,3361,3129,1852,3077,364,1171.0,1022.0,536.0
18295,3964,2095,73,839,3129,3077,1171,1022,3763.0,2045.0,536.0
18296,3964,1515,1793,1290,3129,1852,364,3763,2045.0,3027.0,3158.0
18297,416,3796,925,1818,3129,1852,1171,1022,3763.0,2369.0,2198.0
18298,3272,976,1793,1852,3077,1171,1022,2045,536.0,883.0,2474.0
18299,2657,1227,3214,692,3129,1852,3077,364,1171.0,3763.0,2565.0
18300,3730,1033,1793,2326,847,3077,364,1022,2045.0,536.0,1295.0
18301,3730,3773,3571,1907,8,3129,1852,3077,1022.0,3763.0,2045.0
18302,1574,3773,925,1324,470,2963,3129,1852,3077.0,1171.0,1022.0
18303,3964,2974,3104,1746,1852,1171,3763,69,1551.0,1532.0,2472.0
18304,3730,3773,3571,1726,3129,1852,3077,364,1171.0,1022.0,536.0
18305,3964,1042,3104,1245,3129,1852,3077,364,1171.0,1022.0,3763.0
18306,1193,3233,1663,819,3077,1171,1022,3763,2045.0,536.0,887.0
18307,1286,376,1663,3877,3077,364,3763,536,4000.0,2084.0,1532.0
18308,416,1800,73,290,3129,1852,3077,1022,3763.0,2045.0,536.0
18309,2048,3495,3214,1852,3077,364,1022,3763,2045.0,536.0,712.0
18310,3730,3773,73,2838,3129,1852,3077,364,1171.0,1022.0,2045.0
18311,3730,509,1793,2947,1852,3077,364,1022,3763.0,2045.0,536.0
18312,3964,3773,3104,1407,3254,1852,3077,1171,1022.0,3763.0,536.0
18313,3964,2095,73,1789,3129,3077,364,1171,3763.0,2045.0,536.0
18314,3730,3773,4003,3093,3129,1852,3077,364,1171.0,1022.0,2045.0
18315,1929,3773,1793,3648,1290,3129,3077,364,1171.0,1022.0,3763.0
18316,3433,3773,1663,531,3129,1852,3077,364,1171.0,3763.0,3848.0
18317,2657,509,3214,2621,1852,3077,364,1022,3763.0,3205.0,3491.0
18318,416,2566,73,1789,3129,1852,3077,1022,3763.0,536.0,3836.0
18319,3730,3773,73,290,3129,364,1171,1022,2045.0,536.0,1850.0
18320,954,1500,1695,2494,3129,3077,364,1171,1022.0,3763.0,2097.0
18321,3433,746,73,878,1022,536,211,2515,3771.0,3794.0,2045.0
18322,3730,3773,73,2529,1852,3077,364,1171,1022.0,3763.0,2045.0
18323,1929,3773,1793,1431,2947,1852,3077,364,1022.0,3763.0,536.0
18324,3433,1033,3571,2534,3129,3077,364,2045,2840.0,1532.0,3771.0
18325,1929,3773,73,489,3897,1233,3302,2838,3129.0,1852.0,3077.0
18326,1574,3773,925,728,3049,2963,1852,364,1171.0,2045.0,536.0
18327,3035,333,73,3077,1171,1022,3763,2045,2565.0,760.0,1983.0
18328,3433,1033,1793,2947,3129,1852,364,1022,3763.0,536.0,3435.0
18329,1193,746,277,3129,1852,3077,1171,1022,3763.0,2045.0,536.0
18330,416,1461,1663,1852,3077,364,1022,3763,2045.0,536.0,3192.0
18331,2048,333,3104,3269,3129,1852,364,1171,1022.0,3763.0,536.0
18332,1929,3773,3571,1338,737,1852,3077,364,1171.0,3763.0,2045.0
18333,1574,3773,1793,1995,237,1233,2947,2318,3077.0,364.0,1022.0
18334,1574,3773,3104,728,2202,3913,1852,3077,364.0,1171.0,1022.0
18335,2048,333,925,3278,3129,3077,1171,3763,536.0,2337.0,1532.0
18336,2657,3977,1663,819,3129,3077,1171,536,1927.0,656.0,1532.0
18337,1286,832,1793,2947,3129,1852,3077,1171,536.0,3175.0,2379.0
18338,416,1800,1793,2947,3129,1852,3077,1022,3763.0,2045.0,536.0
18339,3272,1500,3104,3129,3077,364,1171,1022,3763.0,3555.0,1532.0
18340,2048,1800,3214,1953,3129,3077,364,1171,1022.0,2347.0,2337.0
18341,3964,333,1663,3382,3129,1852,3077,364,1171.0,3763.0,536.0
18342,3730,509,3214,3291,1852,1022,3763,2045,536.0,1539.0,2472.0
18343,3964,2974,3214,2690,3077,1171,3763,2045,3479.0,3771.0,1348.0
18344,3730,3773,3214,1184,2621,3129,1852,3077,1171.0,3763.0,2045.0
18345,416,3495,925,3077,364,1022,3763,2045,536.0,2297.0,1060.0
18346,3433,1033,3571,2534,1852,3077,364,1171,3763.0,536.0,46.0
18347,3730,3773,1663,3560,3129,1852,3077,1171,1022.0,2045.0,1395.0
18348,1193,1515,925,1881,3077,364,1171,3763,2045.0,536.0,2459.0
18349,1286,2437,925,1022,536,3848,722,2472,3794.0,3763.0,2045.0
18350,3730,509,3214,2665,3129,1852,3077,1171,1022.0,3763.0,2045.0
18351,3433,3773,1695,420,3129,1852,3077,1171,1022.0,3763.0,536.0
18352,3730,509,1793,1670,3129,1852,1022,3763,2045.0,536.0,1896.0
18353,2048,3568,4003,1852,3077,1171,2045,1295,1103.0,1532.0,3771.0
18354,1929,3773,3104,3550,3699,3913,3129,3077,364.0,3763.0,2045.0
18355,1929,3773,1793,1907,2947,3907,3129,1852,3077.0,364.0,1022.0
18356,1929,3773,3104,2921,49,3913,1852,364,1171.0,3763.0,2045.0
18357,2048,2527,1663,3129,1852,3077,364,1022,3763.0,2045.0,536.0
18358,1929,3773,73,516,1508,290,1852,3077,364.0,1171.0,1022.0
18359,1574,3773,1695,770,232,420,3129,1852,3077.0,1171.0,1022.0
18360,1286,746,925,1852,3077,364,1171,3763,2045.0,3821.0,2472.0
18361,1193,2437,3104,1245,3129,1852,3077,364,1022.0,2045.0,536.0
18362,3433,3773,1663,773,3129,364,1022,3763,2045.0,536.0,2628.0
18363,1193,2527,1663,2206,3129,1852,364,1171,536.0,3518.0,423.0
18364,3964,333,1793,1894,1852,1171,3763,4000,3856.0,1532.0,2472.0
18365,1193,3290,2101,3129,1852,364,3763,2045,536.0,1545.0,3946.0
18366,1929,1330,3214,243,51,3291,3129,364,1171.0,1022.0,3763.0
18367,1929,3773,3214,2,14,3291,3129,1852,3077.0,364.0,1171.0
18368,1929,3773,3571,2650,153,1233,618,3129,1852.0,3077.0,364.0
18369,2589,746,925,3129,1022,3763,1539,3771,1122.0,1504.0,2076.0
18370,1574,3773,1793,1754,3219,2947,3129,364,2045.0,536.0,2119.0
18371,1193,93,3571,1852,3077,1022,3763,2045,2235.0,3771.0,3794.0
18372,1929,3773,925,1582,2963,1171,3763,2045,78.0,1532.0,2472.0
18373,1929,3773,1793,303,3637,1670,3129,1852,3077.0,364.0,1171.0
18374,2657,1227,3214,692,3129,1852,3077,3763,2045.0,536.0,3764.0
18375,2589,3568,3214,1852,3077,364,1022,3763,536.0,3942.0,2104.0
18376,2048,2437,1793,2947,3129,1852,3077,364,1171.0,1022.0,3763.0
18377,1193,2527,1793,3776,3129,1171,3763,2045,536.0,1799.0,906.0
18378,2589,3977,73,1011,3129,1852,3077,364,1171.0,3763.0,1742.0
18379,3035,333,73,1852,3077,1171,128,3123,2472.0,1122.0,1171.0
18380,1929,3773,1793,1566,1058,2947,2648,3129,1852.0,364.0,1171.0
18381,3964,1461,3104,3913,3077,364,1022,3763,2045.0,536.0,3465.0
18382,1574,3773,3214,1728,2939,3291,3129,1852,3077.0,364.0,2297.0
18383,1929,1330,3214,1264,3273,3291,1852,3077,364.0,1171.0,2045.0
18384,1193,3568,73,2964,364,1171,1022,3763,271.0,1884.0,2445.0
18385,1574,3773,1695,25,3893,420,1238,3129,1852.0,3077.0,364.0
18386,3433,509,1793,3129,1022,3763,2045,536,3859.0,1532.0,2472.0
18387,1574,3773,1663,22,470,676,3129,1852,3077.0,364.0,1171.0
18388,3964,509,1663,3129,1852,364,1171,2045,536.0,2046.0,1498.0
18389,3730,509,277,3129,1852,3077,1171,1022,2045.0,536.0,3496.0
18390,3035,2527,73,2965,3129,1852,3077,364,1022.0,3763.0,2045.0
18391,1286,376,3214,3541,1852,1171,1022,2045,536.0,510.0,2982.0
18392,1193,1515,3214,3261,3129,1852,3077,1022,2045.0,536.0,3205.0
18393,1193,746,1793,2947,1852,3077,1022,3763,2045.0,3435.0,2317.0
18394,3964,2974,73,1789,1852,3077,364,1022,3763.0,2045.0,536.0
18395,1286,2095,1663,819,1852,3077,364,1171,3763.0,2045.0,536.0
18396,1574,3773,1793,1995,1233,2947,2318,1852,3077.0,1171.0,2045.0
18397,3964,1461,1663,531,3129,1852,3077,364,1022.0,536.0,128.0
18398,3433,3773,3104,1669,3077,1171,1022,114,167.0,3771.0,1122.0
18399,3433,3773,1663,861,356,3129,1852,3077,3763.0,2045.0,16.0
18400,3964,333,3214,3772,3129,1852,3077,364,1171.0,3763.0,966.0
18401,1929,1330,3104,1900,3913,1852,3077,364,1171.0,3763.0,2045.0
18402,1929,1330,1793,18,2947,1852,3077,364,1171.0,3763.0,536.0
18403,2048,2974,3214,3570,1171,1022,3763,536,815.0,1702.0,1532.0
18404,3730,3773,1793,2574,3129,1852,3077,364,1022.0,536.0,3063.0
18405,416,3439,357,3129,1852,3077,1171,1022,3763.0,2045.0,536.0
18406,954,2437,1663,3589,1852,3077,1171,3763,536.0,887.0,1532.0
18407,1193,509,1695,2954,3129,1852,3077,364,1022.0,3763.0,2045.0
18408,3433,746,3104,708,1852,3077,364,1171,1022.0,3763.0,536.0
18409,2589,1515,1663,3020,3129,1852,3077,364,3763.0,536.0,3598.0
18410,2589,976,1663,3572,3129,364,1171,1022,3763.0,536.0,646.0
18411,2048,1227,73,839,3077,364,1171,3763,2045.0,536.0,1609.0
18412,3964,354,4003,989,1852,3077,364,1022,3763.0,2045.0,3821.0
18413,3964,1042,3214,692,1852,364,1171,2045,536.0,887.0,2492.0
18414,416,224,73,3535,3129,1852,3077,364,1171.0,536.0,1321.0
18415,2657,3977,2101,3129,1852,3077,364,1171,2045.0,536.0,2459.0
18416,1286,2566,3214,1852,1022,3763,2045,536,205.0,2311.0,1532.0
18417,2657,1790,1793,3151,3129,1852,3077,1171,3763.0,536.0,2638.0
18418,1193,3568,73,839,1852,3077,3763,137,600.0,1532.0,2472.0
18419,1929,3773,1793,2504,3033,2947,3129,1852,1022.0,3763.0,2045.0
18420,1286,3495,277,3077,364,1171,3763,2045,536.0,450.0,3443.0
18421,2048,1800,73,3129,1852,3077,536,11,3496.0,3248.0,1532.0
18422,2657,3773,1793,1894,1852,3077,364,1171,1022.0,2045.0,536.0
18423,1193,3568,1793,1290,1852,3077,364,3763,2045.0,794.0,1532.0
18424,1286,2437,3214,2593,3077,1171,1022,3763,2045.0,536.0,271.0
18425,3433,746,1663,676,3129,1852,364,536,169.0,3285.0,1532.0
18426,3964,1515,1663,2805,3129,3077,364,3763,2520.0,1532.0,2472.0
18427,1193,1227,925,1818,3077,1171,3763,2045,536.0,3749.0,841.0
18428,3730,3773,3571,1259,3129,3077,364,1171,1022.0,3763.0,2045.0
18429,3730,1033,73,1789,3129,1852,3077,364,1171.0,3763.0,2045.0
18430,3035,1800,1793,1852,364,1171,1022,2045,536.0,1927.0,1482.0
18431,1193,372,1793,3129,1852,3077,364,1171,3763.0,2045.0,1164.0
18432,2048,2566,4003,3129,1852,3077,364,1022,3479.0,1103.0,2472.0
18433,1286,1848,3571,3129,3077,1171,1022,3763,536.0,3821.0,902.0
18434,1929,3773,1695,125,3699,420,3077,364,1171.0,1022.0,3763.0
18435,416,2566,3214,3541,3129,1852,3077,1022,3763.0,536.0,1985.0
18436,3433,746,1793,1852,3077,364,1022,2045,3542.0,1968.0,1167.0
18437,3035,1790,3214,3129,1852,3077,364,1171,1022.0,3763.0,2045.0
18438,2048,1790,3214,3570,3129,1852,3077,1022,3763.0,2045.0,3479.0
18439,2657,1500,2101,655,3129,1852,3077,364,1171.0,536.0,1583.0
18440,3964,354,4003,3129,1852,3077,364,1171,3763.0,2045.0,536.0
18441,1574,3773,1793,1718,2815,2947,3129,1852,3077.0,364.0,1171.0
18442,1929,3773,3104,3913,3129,1852,3077,364,1171.0,3763.0,536.0
18443,2657,509,1695,1644,3129,1852,3077,1171,1022.0,3763.0,536.0
18444,3433,746,73,1789,1852,3077,1171,1022,3763.0,2045.0,536.0
18445,3964,1515,3214,2665,3129,3077,364,1171,1022.0,3763.0,2045.0
18446,1574,3773,3571,728,1150,2534,1852,364,1022.0,2045.0,536.0
18447,2657,3977,1695,2219,3129,1852,364,1171,3763.0,2045.0,536.0
18448,1929,3773,1793,2694,209,2947,3129,3077,364.0,1171.0,1022.0
18449,2048,1227,73,1852,1171,1022,3763,536,2040.0,1533.0,2604.0
18450,3433,746,1695,1743,3129,1852,364,1022,2045.0,536.0,69.0
18451,2657,1500,3214,3129,1852,3077,364,1171,2045.0,549.0,1220.0
18452,3964,3773,1793,1184,847,3129,1852,3077,364.0,1171.0,1022.0
18453,2589,1500,925,3129,1852,364,1171,1022,2045.0,2565.0,841.0
18454,1929,3773,73,123,2194,1789,3129,1852,3077.0,3763.0,2045.0
18455,3035,93,925,873,1852,364,1171,1022,1321.0,2472.0,1348.0
18456,1286,1727,925,3129,1852,3077,364,1171,536.0,816.0,841.0
18457,3730,3773,1663,531,3129,1852,3077,364,3763.0,2045.0,536.0
18458,1286,2527,1793,3151,1852,3077,364,1171,2045.0,536.0,625.0
18459,2589,3971,3214,3129,1852,3077,1171,3763,2045.0,536.0,2606.0
18460,1929,1330,3214,2384,3774,3291,3129,3077,1171.0,1022.0,3763.0
18461,3964,509,73,290,364,1022,2045,524,1985.0,2564.0,1532.0
18462,3964,3773,1793,2574,1852,3077,3763,2045,536.0,3848.0,1532.0
18463,1574,3773,3214,2222,2980,3291,3129,3077,364.0,1171.0,2045.0
18464,2048,2527,1793,1142,3129,1852,3077,3763,2045.0,536.0,2840.0
18465,1574,3773,3571,1754,2815,2534,1852,3077,364.0,1171.0,3763.0
18466,3272,1727,1663,3129,1852,3077,1171,1022,3763.0,536.0,3457.0
18467,1574,3773,4003,1324,255,3207,1852,3077,3764.0,1539.0,1532.0
18468,3730,3773,3214,2273,2621,3129,3077,2045,2474.0,3423.0,2472.0
18469,1193,3233,1663,3129,1852,3077,364,1171,1022.0,3763.0,536.0
18470,3964,2095,3214,3291,3129,1852,3077,364,3763.0,2045.0,536.0
18471,1574,3773,3214,1728,2202,3291,1852,3077,364.0,1022.0,3763.0
18472,1574,3773,925,2672,3733,2963,3129,1852,3077.0,364.0,1171.0
18473,1286,1450,1793,847,3129,3077,1171,1022,3763.0,1125.0,3435.0
18474,3964,1042,1793,1894,1852,3077,1171,1022,2045.0,2565.0,2445.0
18475,2048,976,1793,325,3129,1852,3077,364,1171.0,1022.0,2045.0
18476,2657,3379,1695,1852,3077,1171,1022,3763,2045.0,1764.0,386.0
18477,1193,976,3214,3129,1852,3077,364,1171,1022.0,3763.0,2045.0
18478,3730,3773,925,1818,1852,3077,364,1171,1022.0,3763.0,536.0
18479,3964,2974,1663,621,1852,3077,1171,1022,3763.0,2045.0,536.0
18480,1286,3977,925,2500,3129,1852,3077,364,1171.0,2045.0,536.0
18481,3433,3773,73,290,1852,3077,364,1171,1022.0,2045.0,46.0
18482,1929,1330,73,1905,1789,3129,3077,1171,1022.0,3763.0,536.0
18483,3433,3796,3214,3291,3129,3077,1022,3763,2045.0,1920.0,1532.0
18484,1929,3773,73,2306,2271,2838,3129,1852,3077.0,1171.0,3763.0
18485,3964,2095,1793,2947,3129,1852,3077,364,1022.0,3763.0,536.0
18486,1286,976,73,2278,3129,3763,536,3749,3158.0,2472.0,1348.0
18487,1929,3773,3214,2955,254,2690,3129,1852,3077.0,364.0,1171.0
18488,2657,3773,73,2964,3129,1852,3077,364,1171.0,3763.0,2045.0
18489,1000,3937,1793,3129,1852,3077,1171,1022,3763.0,536.0,1366.0
18490,1574,3773,73,1462,2521,1233,1789,2268,1852.0,3077.0,364.0
18491,1286,1790,1793,3129,3077,1171,1022,3763,2045.0,536.0,2565.0
18492,1286,1515,1793,2822,364,1171,1022,3763,2045.0,536.0,271.0
18493,3730,509,73,332,3129,1852,3077,364,1171.0,1022.0,3763.0
18494,1574,3773,73,2685,1938,3665,3003,1233,3944.0,1789.0,1155.0
18495,1193,1227,73,2838,3129,1852,364,1171,1022.0,3763.0,2045.0
18496,3433,3773,1663,553,1852,3077,364,1171,1022.0,3763.0,2045.0
18497,1929,3773,1663,1407,1601,3077,364,1171,2045.0,1925.0,1985.0
18498,1193,3971,1663,2693,3129,1852,3077,1022,2045.0,536.0,1164.0
18499,416,509,1793,3151,1852,3077,364,1022,536.0,794.0,2781.0
18500,1929,1330,73,1163,3658,654,2529,3129,1852.0,3077.0,1022.0
18501,1929,3773,3104,1207,1375,3129,1852,3077,364.0,1022.0,3763.0
18502,3433,509,1663,553,3129,1852,3077,364,2045.0,536.0,1927.0
18503,1574,3773,1793,3419,2980,2947,3129,1852,364.0,536.0,1321.0
18504,2657,1790,3214,983,364,3763,2045,536,2400.0,2338.0,2472.0
18505,3730,509,1695,420,3129,1852,3077,364,1171.0,1022.0,3763.0
18506,1574,3773,1663,66,2670,676,1852,3077,364.0,1171.0,1022.0
18507,1000,3977,3214,476,3129,1852,3077,1171,3763.0,536.0,818.0
18508,3730,509,73,878,3129,1852,3077,364,1171.0,1022.0,3763.0
18509,1286,3568,73,878,1852,3077,1022,3763,536.0,1295.0,2457.0
18510,3433,3773,73,1789,3129,1171,1022,3763,2045.0,230.0,3183.0
18511,3730,1033,73,2529,3129,1852,364,1171,1022.0,3763.0,536.0
18512,1929,1330,3214,1569,3291,1852,3077,364,1171.0,3763.0,2045.0
18513,3433,3773,1663,819,1852,3077,3821,3183,2472.0,1122.0,1654.0
18514,1929,1330,73,3131,1351,2529,3129,1852,3077.0,364.0,1171.0
18515,3433,509,3214,692,1852,3077,1171,1022,3763.0,536.0,2195.0
18516,3730,3773,925,842,3077,364,1171,1022,3763.0,2045.0,1026.0
18517,3964,3773,3214,3556,3129,1852,364,1171,1022.0,3763.0,2045.0
18518,3964,1727,4003,3026,3077,1171,2045,536,2297.0,1532.0,2472.0
18519,3730,1033,1663,676,1852,3077,1171,1022,3763.0,2045.0,536.0
18520,3035,1360,3571,3129,1852,1171,3763,3192,2660.0,2472.0,673.0
18521,3964,1461,1793,2947,3077,364,536,3378,3435.0,1103.0,1532.0
18522,2657,327,3214,692,3129,1852,3077,536,3479.0,1108.0,3771.0
18523,3730,509,1663,676,3129,1852,3077,1171,1022.0,3763.0,2045.0
18524,1286,1227,1793,2947,364,1171,1022,3763,2045.0,536.0,1202.0
18525,3730,509,73,839,3129,1852,1171,1022,536.0,190.0,169.0
18526,416,2325,3214,1953,1852,3077,364,3763,536.0,1035.0,1507.0
18527,1286,1800,3214,3129,1852,3077,1171,3763,2045.0,536.0,2234.0
18528,3964,2974,3104,1713,1852,3077,1022,3763,2520.0,3552.0,1532.0
18529,1574,3773,1793,1718,2478,2947,1162,3129,3077.0,364.0,1171.0
18530,1929,3773,73,1660,767,1789,1852,3077,364.0,1171.0,1022.0
18531,416,2566,1793,2947,3129,1852,3077,1171,1022.0,2045.0,536.0
18532,3035,333,3214,3077,364,1171,1022,2045,536.0,510.0,1455.0
18533,416,1848,1663,64,1852,3077,1171,1022,3763.0,2045.0,536.0
18534,1574,3773,277,2672,2929,13,3129,1852,3077.0,364.0,1022.0
18535,3035,376,4003,364,1171,1022,3763,3192,1943.0,2472.0,3794.0
18536,1286,333,73,2529,1852,364,3763,2045,536.0,205.0,2564.0
18537,1286,2437,3214,3541,3129,3077,364,1171,1022.0,3763.0,2045.0
